TimeStamp,Fpz,Gnd,Fz,Cz,CPz,POz
1133285.2447,-4198.6,20216.42,9090.19,35838.32,32276.78,24036.89
1133285.2467,-4186.58,20191.81,8955.58,35825.07,32210.59,23992.97
1133285.2487,-4177.19,20207.84,8937.88,35844.14,32211.36,24004.61
1133285.2507,-4193.88,20240.02,9048.84,35859.06,32262.04,24038.75
1133285.2527,-4215.57,20260.29,9151.32,35863.69,32307.29,24070.41
1133285.2547,-4225.73,20277.93,9237.15,35871.61,32349.45,24101.88
1133285.2567,-4231.07,20283.46,9312.73,35874.32,32391.36,24128.15
1133285.2587,-4223.87,20250.94,9222.56,35854.58,32347.92,24093.11
1133285.2607,-4216.19,20224.86,9118.61,35837.56,32298.0,24051.96
1133285.2627,-4206.23,20194.82,8990.72,35820.2,32230.81,24000.79
1133285.2647,-4186.06,20189.24,8906.41,35821.68,32192.52,23981.67
1133285.2667,-4188.4,20227.63,9004.4,35845.81,32240.44,24018.24
1133285.2687,-4200.41,20254.52,9125.23,35860.83,32295.56,24057.53
1133285.2707,-4214.24,20265.92,9197.86,35865.03,32328.28,24081.66
1133285.2727,-4229.59,20286.47,9307.0,35873.94,32387.21,24120.86
1133285.2747,-4224.73,20267.73,9264.71,35859.88,32363.94,24101.83
1133285.2767,-4226.73,20237.21,9158.52,35843.28,32309.68,24059.97
1133285.2787,-4217.77,20210.36,9044.31,35829.17,32251.89,24013.33
1133285.2807,-4193.54,20191.48,8927.63,35821.35,32194.09,23981.14
1133285.2827,-4185.06,20218.99,8967.16,35839.28,32219.13,24006.66
1133285.2847,-4187.78,20255.19,9092.71,35859.26,32281.21,24051.14
1133285.2867,-4194.02,20265.58,9172.25,35857.59,32310.25,24068.17
1133285.2887,-4208.04,20288.28,9292.13,35869.03,32372.1,24111.7
1133285.2907,-4220.68,20277.55,9299.71,35863.64,32381.11,24109.32
1133285.2927,-4223.87,20240.55,9192.85,35842.14,32324.79,24062.73
1133285.2947,-4218.67,20216.56,9079.74,35831.79,32267.19,24021.29
1133285.2967,-4190.16,20196.34,8962.01,35823.11,32216.12,23989.58
1133285.2987,-4171.94,20203.07,8927.35,35831.26,32204.11,23988.73
1133285.3007,-4177.62,20245.84,9057.14,35860.78,32273.58,24042.8
1133285.3027,-4191.97,20263.96,9146.69,35866.74,32312.54,24068.98
1133285.3047,-4213.76,20272.4,9240.44,35864.26,32349.69,24091.53
1133285.3067,-4223.87,20278.03,9304.33,35864.17,32381.01,24111.7
1133285.3087,-4219.96,20243.12,9221.46,35840.23,32333.57,24078.61
1133285.3107,-4214.91,20209.6,9102.77,35821.35,32270.1,24028.49
1133285.3127,-4213.19,20188.05,8997.2,35810.9,32218.51,23992.35
1133285.3147,-4201.94,20180.75,8904.36,35808.85,32176.16,23970.7
1133285.3167,-4192.92,20227.58,9011.46,35838.32,32236.87,24016.81
1133285.3187,-4198.6,20251.37,9115.46,35849.62,32283.5,24049.24
1133285.3207,-4206.75,20271.49,9212.45,35860.5,32331.28,24083.19
1133285.3227,-4212.71,20283.03,9304.91,35868.84,32381.3,24115.47
1133285.3247,-4212.48,20258.86,9266.43,35855.35,32363.47,24097.11
1133285.3267,-4206.28,20224.29,9142.21,35834.13,32301.29,24047.71
1133285.3287,-4195.55,20209.84,9051.04,35828.59,32259.99,24018.62
1133285.3307,-4179.76,20186.28,8918.76,35815.72,32193.47,23976.81
1133285.3327,-4187.68,20214.99,8964.59,35836.41,32219.89,24005.99
1133285.3347,-4195.55,20250.28,9088.95,35854.77,32281.69,24047.33
1133285.3367,-4206.94,20265.3,9182.17,35861.88,32324.13,24073.51
1133285.3387,-4221.82,20283.37,9282.35,35872.32,32374.34,24105.5
1133285.3407,-4213.67,20283.42,9308.82,35869.36,32387.93,24114.56
1133285.3427,-4204.94,20246.22,9198.38,35850.24,32333.43,24072.41
1133285.3447,-4202.27,20219.04,9094.14,35836.32,32282.26,24033.69
1133285.3467,-4188.73,20191.58,8957.58,35823.87,32218.32,23994.31
1133285.3487,-4184.44,20200.73,8930.92,35835.32,32207.87,23997.74
1133285.3507,-4201.84,20242.31,9054.95,35856.63,32268.62,24039.94
1133285.3527,-4204.75,20264.44,9155.7,35865.22,32312.11,24065.93
1133285.3547,-4209.85,20277.55,9248.16,35873.51,32356.08,24097.59
1133285.3567,-4213.95,20286.37,9315.54,35879.52,32395.65,24122.86
1133285.3587,-4202.8,20260.29,9238.48,35866.17,32360.51,24096.01
1133285.3607,-4194.36,20231.87,9127.43,35851.29,32305.1,24054.72
1133285.3626,-4191.26,20202.78,9006.22,35832.36,32239.25,24008.18
1133285.3646,-4183.25,20195.68,8914.09,35830.84,32195.95,23981.24
1133285.3666,-4181.81,20236.59,9016.61,35857.3,32249.88,24025.44
1133285.3686,-4194.78,20256.9,9121.94,35867.12,32297.66,24060.54
1133285.3706,-4214.72,20275.17,9216.41,35873.56,32343.63,24092.1
1133285.3726,-4221.11,20290.66,9310.39,35881.09,32394.89,24123.81
1133285.3746,-4204.66,20269.3,9274.44,35869.55,32379.82,24110.13
1133285.3766,-4184.2,20241.6,9160.81,35856.06,32326.13,24069.03
1133285.3786,-4183.96,20215.51,9056.47,35841.85,32271.87,24029.26
1133285.3806,-4169.8,20189.48,8924.1,35829.45,32206.54,23990.68
1133285.3826,-4169.99,20220.43,8976.84,35849.24,32236.25,24020.01
1133285.3846,-4185.72,20250.99,9088.57,35863.5,32288.41,24053.39
1133285.3866,-4199.12,20273.4,9187.51,35874.04,32334.28,24083.86
1133285.3886,-4220.39,20296.39,9295.37,35889.25,32389.98,24124.29
1133285.3906,-4232.22,20277.36,9307.43,35868.7,32389.74,24118.47
1133285.3926,-4209.52,20240.74,9193.18,35847.81,32334.62,24074.22
1133285.3946,-4197.36,20211.89,9091.19,35834.94,32284.93,24035.74
1133285.3966,-4184.58,20184.66,8953.62,35820.06,32215.79,23990.2
1133285.3986,-4181.67,20200.97,8934.21,35834.22,32213.41,23999.03
1133285.4006,-4189.21,20241.41,9054.47,35860.88,32275.63,24045.28
1133285.4026,-4196.6,20262.86,9159.85,35870.22,32322.74,24078.61
1133285.4046,-4201.51,20277.41,9245.02,35874.18,32360.22,24104.55
1133285.4066,-4211.38,20283.61,9320.07,35876.04,32399.71,24127.82
1133285.4086,-4209.76,20249.66,9226.37,35853.87,32352.17,24091.63
1133285.4106,-4201.41,20222.62,9123.99,35846.24,32305.48,24056.44
1133285.4126,-4180.53,20197.06,9000.92,35835.56,32246.16,24016.1
1133285.4146,-4164.31,20191.62,8918.57,35835.79,32207.45,23999.84
1133285.4166,-4169.66,20235.21,9019.42,35866.03,32262.85,24045.28
1133285.4186,-4189.49,20262.82,9137.2,35878.61,32320.69,24083.38
1133285.4206,-4213.19,20268.54,9204.58,35877.42,32347.97,24097.11
1133285.4226,-4217.72,20291.0,9319.02,35891.16,32409.15,24141.27
1133285.4246,-4210.33,20264.15,9270.72,35874.28,32383.16,24117.42
1133285.4266,-4205.42,20234.21,9163.09,35856.92,32330.33,24075.13
1133285.4286,-4196.02,20211.22,9053.76,35846.05,32275.87,24035.74
1133285.4306,-4178.95,20189.43,8932.02,35836.03,32216.65,24001.27
1133285.4326,-4181.96,20212.37,8966.88,35849.77,32234.58,24018.96
1133285.4346,-4193.93,20246.37,9093.91,35867.89,32295.61,24067.31
1133285.4366,-4209.09,20262.91,9180.69,35874.37,32332.57,24095.2
1133285.4386,-4224.78,20280.84,9294.65,35881.48,32389.69,24133.16
1133285.4406,-4223.49,20267.54,9299.57,35871.94,32392.17,24124.53
1133285.4426,-4217.72,20234.73,9194.9,35854.49,32338.24,24084.14
1133285.4446,-4200.51,20212.89,9084.65,35849.24,32288.36,24045.18
1133285.4466,-4188.35,20183.09,8960.3,35834.51,32229.62,24007.56
1133285.4486,-4183.25,20194.72,8932.64,35845.67,32221.23,24011.28
1133285.4506,-4189.11,20232.73,9052.33,35862.88,32279.3,24054.29
1133285.4526,-4193.26,20251.94,9143.07,35871.65,32319.93,24083.05
1133285.4546,-4206.09,20269.16,9250.07,35881.67,32372.38,24118.38
1133285.4566,-4217.48,20276.41,9314.4,35882.91,32404.81,24138.79
1133285.4586,-4211.14,20250.75,9237.15,35867.79,32366.47,24111.8
1133285.4606,-4202.22,20215.8,9112.17,35845.14,32299.09,24059.49
1133285.4626,-4188.97,20192.34,9004.55,35833.98,32246.97,24023.63
1133285.4646,-4178.52,20178.61,8908.42,35827.07,32199.58,23997.41
1133285.4666,-4186.96,20220.33,9014.27,35852.01,32252.84,24038.94
1133285.4686,-4198.03,20246.46,9122.56,35862.88,32304.53,24070.79
1133285.4706,-4204.61,20268.73,9223.56,35876.66,32354.45,24106.46
1133285.4726,-4213.38,20284.04,9315.21,35886.29,32403.71,24141.79
1133285.4746,-4204.7,20270.87,9285.36,35882.91,32395.08,24135.12
1133285.4766,-4200.65,20234.49,9160.19,35857.25,32325.37,24076.04
1133285.4786,-4201.75,20206.98,9057.9,35840.42,32269.82,24029.69
1133285.4806,-4176.33,20189.81,8934.02,35833.32,32209.69,23992.11
1133285.4826,-4176.0,20216.04,8980.08,35848.05,32233.53,24010.71
1133285.4846,-4192.78,20245.27,9095.86,35863.55,32288.36,24048.33
1133285.4866,-4200.6,20270.54,9196.66,35876.23,32336.05,24085.52
1133285.4886,-4210.57,20283.94,9290.6,35886.15,32385.02,24120.72
1133285.4906,-4214.95,20269.3,9304.72,35878.76,32395.13,24123.91
1133285.4926,-4205.75,20239.26,9196.19,35858.78,32340.2,24079.47
1133285.4946,-4206.71,20217.09,9094.86,35844.38,32289.84,24039.41
1133285.4966,-4190.54,20182.42,8959.87,35827.45,32221.18,23994.59
1133285.4986,-4173.52,20192.58,8937.55,35839.37,32213.26,23999.74
1133285.5006,-4183.39,20236.73,9062.34,35863.55,32276.3,24046.47
1133285.5026,-4198.12,20261.1,9162.67,35873.89,32322.46,24079.28
1133285.5046,-4205.75,20277.31,9255.7,35883.72,32368.62,24113.28
1133285.5066,-4205.51,20282.7,9323.03,35884.0,32404.71,24130.54
1133285.5086,-4205.18,20242.6,9231.33,35852.87,32354.26,24083.76
1133285.5106,-4197.17,20214.23,9119.75,35840.13,32297.14,24042.08
1133285.5126,-4187.2,20194.06,9006.98,35834.08,32244.3,24011.04
1133285.5146,-4184.29,20179.99,8911.75,35827.16,32197.77,23984.86
1133285.5166,-4195.31,20220.47,9012.46,35852.87,32251.74,24029.07
1133285.5186,-4197.69,20251.99,9122.94,35865.26,32302.34,24068.98
1133285.5206,-4205.85,20267.68,9218.03,35870.03,32345.39,24096.59
1133285.5226,-4210.14,20290.76,9321.69,35887.91,32405.05,24138.98
1133285.5246,-4226.78,20253.61,9268.0,35859.49,32372.91,24107.65
1133285.5266,-4218.96,20215.28,9146.93,35837.7,32309.11,24059.11
1133285.5286,-4206.32,20196.11,9049.13,35831.6,32261.9,24025.01
1133285.5306,-4192.69,20175.84,8915.95,35821.01,32198.24,23984.96
1133285.5326,-4192.73,20203.26,8966.07,35839.7,32227.42,24011.19
1133285.5346,-4202.7,20234.54,9083.18,35855.35,32284.03,24048.62
1133285.5366,-4213.52,20251.75,9177.26,35863.31,32325.32,24078.32
1133285.5386,-4223.25,20269.49,9277.87,35873.27,32377.91,24115.52
1133285.5406,-4227.11,20260.43,9294.8,35863.31,32386.5,24114.75
1133285.5426,-4212.48,20225.34,9183.31,35839.75,32330.71,24072.41
1133285.5446,-4204.32,20202.35,9082.18,35830.45,32283.6,24036.89
1133285.5466,-4187.63,20173.12,8942.89,35816.72,32215.5,23994.4
1133285.5486,-4177.76,20188.24,8926.06,35830.12,32213.21,24002.79
1133285.5506,-4185.58,20231.3,9047.41,35853.63,32270.82,24041.56
1133285.5526,-4200.27,20250.61,9148.41,35859.02,32312.92,24071.41
1133285.5546,-4207.28,20269.59,9240.82,35871.13,32358.22,24108.37
1133285.5566,-4224.63,20266.92,9307.48,35867.27,32393.6,24127.2
1133285.5586,-4219.96,20235.35,9217.12,35848.1,32349.07,24091.68
1133285.5606,-4207.95,20212.13,9116.51,35834.51,32297.57,24048.05
1133285.5626,-4187.01,20194.53,9000.97,35825.35,32241.73,24010.57
1133285.5646,-4184.77,20186.33,8916.52,35821.3,32200.44,23991.35
1133285.5666,-4199.7,20218.66,9008.69,35839.61,32241.54,24025.35
1133285.5686,-4207.42,20245.46,9123.33,35845.14,32290.27,24058.73
1133285.5706,-4204.66,20261.72,9202.05,35857.49,32327.99,24086.53
1133285.5726,-4220.1,20280.22,9311.96,35872.27,32392.03,24127.87
1133285.5746,-4228.02,20248.94,9257.37,35850.15,32364.61,24102.4
1133285.5766,-4215.57,20219.66,9150.79,35831.88,32308.49,24059.92
1133285.5786,-4194.55,20201.83,9043.07,35823.49,32257.7,24017.48
1133285.5806,-4175.9,20183.71,8924.58,35814.72,32200.44,23981.53
1133285.5826,-4174.19,20207.17,8964.44,35832.5,32221.27,24004.32
1133285.5846,-4185.72,20241.98,9087.75,35850.2,32280.59,24046.95
1133285.5866,-4190.87,20258.57,9173.06,35856.87,32315.69,24069.6
1133285.5886,-4202.46,20282.84,9291.65,35871.46,32381.3,24115.04
1133285.5906,-4207.61,20270.3,9296.85,35860.45,32383.49,24115.33
1133285.5926,-4211.09,20228.91,9185.41,35835.89,32325.8,24070.22
1133285.5946,-4194.16,20206.5,9076.31,35825.59,32273.96,24026.78
1133285.5966,-4180.05,20187.28,8960.87,35818.72,32220.51,23995.12
1133285.5986,-4175.43,20188.95,8926.34,35820.92,32200.39,23990.01
1133285.6006,-4180.24,20232.73,9055.76,35844.09,32261.52,24036.74
1133285.6026,-4193.74,20251.32,9145.88,35851.05,32302.67,24063.02
1133285.6046,-4215.34,20267.92,9246.49,35860.02,32354.26,24096.73
1133285.6066,-4223.25,20276.31,9312.25,35868.22,32392.17,24123.15
1133285.6086,-4218.91,20240.26,9223.94,35842.8,32346.25,24084.09
1133285.6106,-4212.9,20201.69,9102.3,35822.21,32282.59,24034.22
1133285.6126,-4207.04,20179.7,8995.25,35813.38,32228.86,24000.27
1133285.6146,-4192.97,20175.03,8905.32,35812.72,32185.37,23978.28
1133285.6166,-4193.69,20215.7,9011.56,35839.85,32241.49,24019.43
1133285.6186,-4200.41,20238.4,9119.46,35850.96,32291.85,24052.53
1133285.6206,-4201.46,20260.38,9220.12,35862.16,32339.48,24090.34
1133285.6226,-4218.86,20273.69,9308.77,35869.36,32385.45,24120.76
1133285.6246,-4227.59,20245.94,9261.75,35850.29,32362.7,24097.92
1133285.6266,-4208.09,20209.84,9139.92,35828.4,32298.76,24049.43
1133285.6286,-4191.26,20189.38,9048.18,35818.53,32250.55,24013.24
1133285.6306,-4177.0,20162.78,8912.23,35802.03,32183.94,23968.41
1133285.6326,-4179.96,20193.77,8964.64,35820.92,32213.74,23996.5
1133285.6346,-4189.49,20232.01,9085.75,35838.37,32270.34,24037.46
1133285.6366,-4196.93,20254.66,9183.12,35852.67,32316.88,24075.08
1133285.6386,-4207.18,20277.26,9287.5,35867.65,32376.48,24117.9
1133285.6406,-4219.15,20264.68,9299.9,35860.02,32380.49,24119.76
1133285.6426,-4215.19,20225.62,9182.12,35835.46,32316.97,24068.12
1133285.6446,-4209.38,20203.16,9083.46,35822.21,32267.96,24027.68
1133285.6466,-4190.87,20173.08,8951.14,35808.0,32205.3,23988.49
1133285.6486,-4183.39,20181.56,8930.54,35817.15,32193.71,23990.06
1133285.6506,-4196.07,20224.29,9055.23,35841.37,32256.75,24031.31
1133285.6526,-4202.37,20248.37,9156.42,35854.63,32306.72,24064.73
1133285.6546,-4213.0,20263.2,9247.92,35864.31,32355.03,24102.02
1133285.6566,-4223.44,20267.44,9309.87,35866.84,32387.83,24124.82
1133285.6586,-4219.06,20228.34,9219.22,35842.09,32341.91,24085.95
1133285.6606,-4206.66,20201.35,9111.98,35826.64,32287.55,24047.52
1133285.6626,-4197.03,20177.18,8994.82,35812.14,32227.66,24008.32
1133285.6646,-4191.3,20170.98,8909.13,35810.86,32187.61,23985.05
1133285.6666,-4190.97,20214.13,9015.75,35838.8,32246.69,24027.54
1133285.6686,-4195.17,20245.22,9128.38,35857.35,32299.9,24067.69
1133285.6706,-4211.76,20258.1,9217.55,35860.11,32339.0,24092.2
1133285.6726,-4221.06,20269.97,9306.38,35863.83,32384.54,24122.53
1133285.6746,-4214.14,20256.24,9274.48,35855.58,32374.82,24111.56
1133285.6766,-4212.95,20223.95,9157.61,35837.37,32316.02,24064.54
1133285.6786,-4193.78,20201.45,9055.52,35825.54,32265.76,24025.82
1133285.6806,-4173.99,20176.94,8924.44,35813.86,32200.01,23987.01
1133285.6826,-4184.77,20200.59,8974.36,35827.59,32223.18,24007.61
1133285.6846,-4190.64,20233.3,9090.38,35845.47,32276.01,24045.8
1133285.6866,-4200.75,20251.32,9182.03,35850.34,32315.54,24072.6
1133285.6886,-4207.33,20278.46,9289.22,35866.22,32375.43,24112.61
1133285.6906,-4206.13,20272.45,9311.68,35865.84,32391.79,24122.91
1133285.6926,-4196.74,20228.63,9197.71,35840.09,32329.75,24077.99
1133285.6946,-4189.63,20208.03,9097.01,35830.84,32282.17,24042.8
1133285.6966,-4183.72,20179.32,8954.48,35814.43,32211.02,23992.4
1133285.6986,-4183.25,20192.86,8937.46,35823.02,32203.92,23992.64
1133285.7006,-4187.63,20229.29,9055.9,35843.81,32258.8,24032.79
1133285.7026,-4193.74,20253.33,9166.67,35857.82,32311.92,24074.7
1133285.7046,-4206.23,20268.82,9254.5,35866.36,32355.46,24109.94
1133285.7066,-4223.01,20270.49,9321.6,35863.4,32388.83,24127.87
1133285.7086,-4215.81,20234.73,9226.37,35839.13,32341.82,24082.57
1133285.7106,-4201.13,20213.42,9127.57,35831.12,32294.52,24044.28
1133285.7126,-4183.34,20185.76,9002.5,35818.29,32231.53,24000.65
1133285.7146,-4182.96,20173.22,8913.61,35808.57,32186.42,23975.04
1133285.7166,-4197.65,20212.41,9010.13,35831.41,32234.01,24010.8
1133285.7186,-4199.93,20242.5,9133.05,35848.43,32294.42,24052.67
1133285.7206,-4202.56,20255.52,9209.49,35854.68,32334.62,24080.9
1133285.7226,-4214.24,20276.6,9321.83,35870.75,32394.6,24126.29
1133285.7246,-4210.0,20249.89,9268.28,35849.67,32362.37,24095.49
1133285.7266,-4202.32,20215.61,9158.56,35829.55,32303.96,24046.23
1133285.7286,-4178.24,20198.49,9054.23,35823.68,32254.99,24011.52
1133285.7306,-4175.38,20169.88,8924.2,35803.51,32188.18,23967.22
1133285.7326,-4179.67,20199.35,8967.54,35822.25,32214.12,23995.12
1133285.7346,-4186.49,20239.4,9099.39,35847.19,32280.78,24046.23
1133285.7366,-4194.36,20257.14,9183.46,35854.82,32317.07,24067.17
1133285.7386,-4209.9,20278.65,9301.71,35867.5,32379.54,24112.85
1133285.7406,-4213.29,20262.43,9298.47,35853.53,32376.34,24105.03
1133285.7426,-4208.28,20228.67,9195.28,35833.74,32323.75,24061.59
1133285.7446,-4197.79,20208.22,9091.19,35827.88,32272.82,24020.72
1133285.7466,-4190.49,20182.8,8971.17,35816.39,32213.93,23984.91
1133285.7486,-4181.0,20194.49,8944.08,35826.02,32204.92,23987.92
1133285.7506,-4185.25,20235.21,9067.68,35846.91,32268.19,24036.08
1133285.7526,-4198.41,20250.99,9155.94,35850.48,32304.96,24061.97
1133285.7546,-4208.76,20267.2,9259.65,35858.83,32356.17,24095.63
1133285.7566,-4210.52,20268.97,9318.07,35860.16,32386.02,24113.47
1133285.7586,-4208.28,20236.54,9232.95,35839.04,32345.01,24078.99
1133285.7606,-4195.64,20209.65,9118.7,35826.12,32288.94,24033.64
1133285.7626,-4185.82,20191.86,9013.22,35819.68,32239.58,24000.41
1133285.7646,-4167.08,20186.38,8924.06,35821.35,32200.39,23984.63
1133285.7666,-4178.14,20221.62,9027.77,35843.38,32250.89,24022.82
1133285.7686,-4186.44,20243.55,9127.67,35852.15,32293.61,24049.86
1133285.7706,-4190.02,20269.06,9230.57,35867.08,32347.64,24090.72
1133285.7726,-4212.0,20271.64,9309.53,35859.83,32385.78,24107.98
1133285.7746,-4205.18,20249.32,9272.1,35849.62,32368.0,24094.87
1133285.7766,-4195.45,20216.13,9152.56,35834.22,32308.73,24052.58
1133285.7786,-4195.98,20191.62,9049.23,35817.68,32256.27,24011.14
1133285.7806,-4181.58,20170.12,8921.86,35805.33,32194.38,23975.18
1133285.7826,-4190.78,20201.35,8979.89,35827.12,32226.47,24005.08
1133285.7846,-4204.32,20233.59,9096.29,35841.95,32278.97,24040.89
1133285.7866,-4203.84,20253.33,9189.99,35847.05,32318.02,24068.12
1133285.7886,-4212.86,20265.06,9280.83,35850.53,32363.7,24099.73
1133285.7906,-4220.92,20252.13,9292.94,35842.85,32371.05,24100.97
1133285.7926,-4220.82,20219.66,9181.02,35824.68,32313.06,24058.63
1133285.7946,-4211.62,20200.92,9087.28,35817.25,32266.29,24022.2
1133285.7966,-4198.6,20173.55,8953.95,35801.61,32202.06,23979.14
1133285.7986,-4186.82,20185.43,8933.97,35811.57,32196.43,23982.38
1133285.8006,-4188.59,20227.82,9058.71,35836.75,32261.28,24027.4
1133285.8026,-4192.4,20256.0,9167.62,35851.39,32312.02,24065.97
1133285.8046,-4199.08,20272.21,9257.46,35859.4,32357.32,24097.21
1133285.8066,-4200.46,20279.79,9322.64,35865.98,32394.94,24124.2
1133285.8086,-4199.65,20240.69,9238.15,35844.14,32352.26,24090.25
1133285.8106,-4188.3,20214.75,9131.0,35831.07,32297.9,24048.86
1133285.8126,-4173.42,20191.91,9013.99,35819.06,32239.63,24006.75
1133285.8146,-4172.04,20173.84,8918.0,35808.62,32188.47,23975.85
1133285.8166,-4176.62,20214.7,9021.9,35834.32,32242.78,24015.62
1133285.8186,-4192.31,20234.87,9122.52,35837.46,32282.64,24041.46
1133285.8206,-4201.75,20251.66,9213.97,35838.18,32322.36,24071.79
1133285.8226,-4215.91,20269.73,9310.39,35849.77,32375.39,24110.22
1133285.8246,-4222.97,20241.45,9265.33,35831.26,32350.26,24088.29
1133285.8266,-4208.95,20206.12,9149.84,35815.05,32292.18,24044.8
1133285.8286,-4199.46,20181.56,9044.55,35805.09,32240.97,24009.18
1133285.8306,-4186.68,20158.2,8912.61,35791.78,32178.07,23967.46
1133285.8326,-4193.21,20193.39,8972.41,35814.0,32212.21,23993.59
1133285.8346,-4203.08,20231.44,9093.14,35833.74,32270.2,24035.36
1133285.8366,-4212.57,20251.56,9187.6,35843.66,32314.59,24069.41
1133285.8386,-4219.82,20266.68,9285.5,35852.25,32363.42,24101.93
1133285.8406,-4222.11,20249.66,9291.13,35838.56,32364.99,24097.54
1133285.8426,-4212.24,20213.42,9174.06,35814.72,32304.91,24051.34
1133285.8446,-4199.36,20197.63,9080.74,35812.57,32263.66,24021.77
1133285.8466,-4179.05,20178.13,8950.9,35805.52,32202.39,23985.05
1133285.8486,-4192.64,20179.32,8928.68,35803.7,32187.89,23978.71
1133285.8506,-4206.13,20217.71,9047.08,35829.55,32252.32,24027.4
1133285.8526,-4210.66,20240.69,9153.08,35841.04,32303.48,24066.12
1133285.8546,-4217.01,20261.39,9246.45,35852.87,32350.07,24098.69
1133285.8566,-4233.41,20267.25,9313.49,35854.87,32387.45,24120.48
1133285.8586,-4229.59,20226.39,9212.07,35829.45,32332.38,24079.13
1133285.8606,-4212.24,20203.74,9112.98,35820.49,32284.26,24042.51
1133285.8626,-4190.78,20181.75,8989.62,35808.85,32222.32,23998.69
1133285.8646,-4181.19,20178.13,8916.19,35811.86,32187.75,23985.77
1133285.8666,-4187.35,20217.37,9014.99,35835.46,32239.35,24026.35
1133285.8686,-4205.32,20245.46,9128.76,35849.1,32292.8,24061.64
1133285.8706,-4213.76,20255.71,9204.34,35850.82,32323.46,24083.71
1133285.8726,-4224.87,20273.45,9310.29,35861.16,32382.21,24124.05
1133285.8746,-4222.68,20251.32,9257.99,35850.67,32360.46,24104.98
1133285.8766,-4210.76,20224.72,9151.22,35834.13,32308.39,24060.4
1133285.8786,-4192.26,20200.45,9038.59,35821.68,32253.41,24017.77
1133285.8806,-4173.14,20181.85,8921.53,35815.34,32198.91,23988.77
1133285.8826,-4180.62,20205.26,8961.82,35831.41,32216.7,24004.37
1133285.8846,-4195.07,20242.12,9088.33,35848.43,32275.78,24046.33
1133285.8866,-4206.85,20255.47,9169.72,35853.2,32310.06,24072.13
1133285.8886,-4221.2,20277.31,9289.22,35867.5,32373.38,24118.14
1133285.8906,-4227.21,20264.39,9291.27,35857.92,32372.43,24112.75
1133285.8926,-4213.14,20237.83,9191.94,35844.71,32324.79,24074.99
1133285.8946,-4204.7,20210.27,9079.7,35832.36,32267.91,24033.22
1133285.8966,-4197.79,20178.51,8953.91,35814.15,32202.49,23987.53
1133285.8986,-4188.97,20194.2,8932.64,35825.64,32193.95,23989.16
1133285.9006,-4205.75,20236.83,9060.43,35849.48,32257.27,24037.08
1133285.9026,-4207.42,20256.86,9152.13,35856.44,32297.81,24063.4
1133285.9046,-4203.94,20278.5,9264.37,35871.22,32355.74,24103.07
1133285.9066,-4210.66,20283.46,9320.64,35875.23,32388.74,24120.76
1133285.9086,-4212.24,20250.85,9234.0,35855.49,32344.06,24085.81
1133285.9106,-4198.84,20217.56,9116.22,35837.94,32281.83,24041.7
1133285.9126,-4185.53,20197.44,9008.74,35827.21,32228.33,24007.37
1133285.9146,-4172.71,20188.1,8920.43,35825.64,32190.04,23987.11
1133285.9166,-4185.3,20225.62,9025.48,35845.81,32242.35,24026.3
1133285.9186,-4198.41,20252.37,9127.05,35857.68,32291.7,24060.82
1133285.9206,-4209.71,20265.82,9216.64,35859.78,32331.33,24089.53
1133285.9226,-4212.62,20285.85,9314.16,35871.65,32384.78,24128.15
1133285.9246,-4222.49,20255.81,9262.28,35848.91,32353.26,24102.21
1133285.9266,-4211.04,20219.95,9142.83,35832.03,32290.56,24055.39
1133285.9286,-4197.69,20202.54,9049.46,35824.54,32246.88,24024.87
1133285.9306,-4179.91,20174.55,8916.9,35811.14,32182.17,23981.57
1133285.9326,-4182.67,20210.79,8976.94,35838.32,32219.37,24007.8
1133285.9346,-4206.51,20245.22,9095.72,35854.3,32273.68,24046.71
1133285.9366,-4218.39,20265.1,9191.9,35861.69,32313.02,24074.22
1133285.9386,-4218.34,20282.56,9289.08,35870.56,32363.32,24108.94
1133285.9406,-4213.1,20268.01,9295.18,35860.45,32368.76,24107.6
1133285.9426,-4197.65,20233.16,9182.41,35840.8,32313.92,24066.16
1133285.9446,-4188.73,20217.56,9091.43,35833.98,32269.1,24032.6
1133285.9466,-4177.48,20188.48,8954.43,35818.63,32199.82,23988.92
1133285.9486,-4183.05,20195.92,8935.12,35825.3,32187.85,23986.96
1133285.9506,-4189.83,20237.54,9058.67,35848.1,32249.41,24030.4
1133285.9526,-4192.92,20264.58,9162.71,35861.64,32300.33,24069.46
1133285.9546,-4212.09,20278.41,9252.55,35866.88,32343.11,24098.92
1133285.9566,-4229.12,20279.79,9310.53,35865.6,32375.05,24116.04
1133285.9586,-4224.54,20241.88,9222.75,35844.9,32329.04,24079.71
1133285.9606,-4208.42,20213.56,9112.5,35830.93,32273.53,24038.13
1133285.9626,-4195.98,20185.04,8992.15,35819.53,32217.74,23998.69
1133285.9646,-4186.92,20174.12,8904.55,35810.28,32169.63,23973.37
1133285.9666,-4198.89,20216.71,9010.27,35837.08,32226.8,24021.06
1133285.9686,-4210.81,20240.93,9117.18,35851.39,32278.73,24056.39
1133285.9706,-4216.86,20261.91,9216.36,35863.07,32327.85,24090.2
1133285.9726,-4225.45,20279.74,9310.96,35870.79,32375.58,24121.57
1133285.9746,-4223.68,20254.52,9263.18,35852.25,32350.07,24098.45
1133285.9766,-4215.77,20222.81,9148.6,35836.89,32294.8,24055.67
