TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389506.8632,1748.61,15846.49,37156.16,38874.68,26294.14,29097.75,15149.79,8337.4
1389506.8652,2288.39,15854.69,37171.99,38858.23,26304.72,29173.52,15289.17,8346.22
1389506.8672,2906.28,15873.15,37172.04,38824.75,26291.09,29217.58,15461.16,8337.98
1389506.8692,3119.23,15865.61,37145.43,38785.18,26258.19,29212.67,15577.22,8305.98
1389506.8712,3013.99,15893.37,37137.47,38786.99,26249.08,29201.89,15621.57,8293.3
1389506.8732,2346.75,15911.72,37139.09,38821.13,26260.05,29165.94,15518.81,8295.68
1389506.8752,1593.73,15886.74,37147.48,38860.47,26276.16,29116.87,15310.58,8315.28
1389506.8772,1256.13,15861.32,37171.46,38875.54,26306.68,29103.28,15152.89,8365.82
1389506.8792,1614.62,15880.3,37192.68,38883.36,26330.28,29139.9,15162.71,8396.34
1389506.8812,2126.93,15877.77,37197.17,38858.7,26333.29,29173.81,15273.53,8408.5
1389506.8832,2737.09,15877.92,37188.06,38833.34,26317.98,29208.95,15430.64,8395.24
1389506.8852,3107.74,15886.74,37171.65,38815.46,26297.62,29228.98,15580.04,8369.97
1389506.8872,3118.18,15903.47,37158.35,38815.65,26286.18,29231.46,15649.37,8351.47
1389506.889,2628.33,15927.7,37146.38,38824.99,26280.93,29193.93,15583.18,8342.74
1389506.891,1808.6,15901.28,37142.04,38839.58,26284.22,29122.55,15385.2,8347.13
1389506.893,1266.34,15857.08,37147.81,38859.42,26299.1,29075.24,15198.95,8356.19
1389506.895,1407.81,15849.74,37156.59,38877.01,26303.01,29090.17,15133.24,8348.9
1389506.897,1909.88,15847.26,37159.35,38857.32,26299.43,29143.96,15191.84,8353.28
1389506.899,2489.47,15842.25,37160.83,38824.32,26292.28,29181.77,15323.78,8355.19
1389506.901,2996.87,15852.93,37142.47,38790.8,26268.58,29193.12,15491.58,8334.11
1389506.903,3118.42,15860.13,37124.59,38775.35,26248.55,29202.18,15591.34,8314.8
1389506.905,2833.84,15894.18,37118.73,38789.94,26242.83,29170.9,15588.33,8303.45
1389506.907,2064.71,15900.04,37130.65,38830.86,26259.76,29115.44,15437.56,8316.95
1389506.909,1413.3,15886.4,37163.41,38886.69,26297.14,29095.13,15253.83,8355.9
1389506.911,1301.67,15853.36,37165.22,38893.51,26299.05,29083.4,15125.66,8357.14
1389506.913,1745.56,15848.11,37161.02,38867.43,26289.18,29112.39,15156.8,8341.12
1389506.915,2280.47,15831.42,37158.54,38832.91,26278.74,29155.83,15272.71,8329.34
1389506.917,2866.65,15837.58,37142.57,38789.23,26255.66,29189.26,15441.61,8311.03
1389506.919,3116.66,15851.21,37130.03,38770.63,26240.49,29208.62,15573.88,8300.02
1389506.921,3006.51,15883.54,37128.64,38775.35,26235.44,29209.05,15613.46,8283.85
1389506.923,2359.68,15904.57,37130.5,38804.34,26243.93,29165.75,15510.04,8292.68
1389506.925,1595.55,15893.18,37148.62,38848.55,26272.49,29117.21,15310.0,8329.11
1389506.927,1256.66,15861.23,37166.03,38881.54,26299.05,29086.74,15145.73,8366.16
1389506.929,1578.14,15863.56,37168.46,38874.73,26295.57,29104.14,15136.48,8363.39
1389506.931,2091.12,15848.83,37166.98,38843.68,26288.18,29163.17,15242.72,8348.47
1389506.933,2710.96,15858.7,37160.83,38814.69,26281.79,29228.4,15413.29,8345.32
1389506.935,3093.34,15866.04,37148.0,38785.56,26269.3,29250.43,15565.11,8332.78
1389506.937,3104.83,15876.72,37130.74,38766.82,26252.03,29223.64,15625.76,8309.17
1389506.939,2622.18,15899.14,37123.02,38774.21,26248.41,29175.95,15568.54,8292.34
1389506.941,1816.89,15888.5,37125.21,38814.02,26256.47,29115.63,15378.67,8298.35
1389506.943,1279.64,15853.69,37142.71,38859.71,26278.59,29082.4,15186.84,8328.11
1389506.945,1445.2,15878.39,37184.72,38903.77,26316.22,29118.02,15152.27,8374.31
1389506.947,1937.44,15872.05,37189.01,38880.5,26314.79,29168.08,15233.09,8383.08
1389506.949,2519.8,15864.33,37175.71,38832.34,26291.52,29198.94,15366.46,8360.01
1389506.951,3009.18,15861.51,37150.63,38783.27,26262.38,29222.97,15518.57,8329.87
1389506.953,3137.02,15865.71,37124.83,38752.32,26236.49,29232.98,15610.03,8294.82
1389506.955,2830.03,15882.16,37112.62,38757.0,26226.81,29202.13,15594.77,8271.74
1389506.957,2074.1,15887.21,37120.25,38796.0,26236.11,29132.47,15438.08,8287.57
1389506.959,1387.45,15856.32,37140.52,38855.18,26256.85,29093.03,15233.66,8318.66
1389506.961,1305.96,15854.55,37166.74,38900.09,26277.69,29097.47,15136.2,8343.46
1389506.963,1740.17,15858.27,37177.14,38894.09,26286.65,29137.76,15183.59,8353.43
1389506.965,2296.59,15846.83,37168.55,38854.79,26277.64,29171.57,15290.17,8341.27
1389506.967,2851.06,15840.72,37148.48,38792.09,26259.71,29203.42,15428.5,8316.95
1389506.969,3128.53,15852.45,37122.49,38744.6,26235.44,29220.63,15563.92,8296.68
1389506.971,2984.19,15869.71,37103.99,38734.68,26225.86,29188.06,15602.02,8285.19
1389506.973,2369.5,15895.99,37107.62,38769.11,26237.16,29146.53,15502.45,8293.34
1389506.975,1577.57,15874.53,37124.26,38817.6,26267.87,29086.97,15306.76,8317.14
1389506.977,1265.34,15853.26,37146.81,38862.38,26293.09,29055.17,15144.54,8340.26
1389506.979,1563.12,15859.61,37169.79,38879.45,26308.25,29085.07,15131.67,8354.04
1389506.981,2119.73,15863.61,37180.43,38861.99,26312.64,29135.85,15247.82,8357.91
1389506.983,2693.32,15858.56,37170.13,38821.56,26292.52,29181.2,15400.36,8337.07
1389506.985,3108.41,15865.33,37144.24,38784.27,26257.8,29206.18,15544.89,8305.22
1389506.987,3087.81,15866.47,37118.68,38759.14,26236.97,29202.7,15608.88,8289.05
1389506.989,2645.68,15894.32,37111.19,38772.54,26225.95,29169.04,15557.58,8291.1
1389506.991,1815.99,15883.16,37121.25,38812.93,26242.02,29110.53,15368.84,8316.57
1389506.993,1299.57,15853.79,37140.52,38856.75,26265.43,29064.32,15176.44,8337.16
1389506.995,1399.18,15851.4,37157.44,38871.58,26282.41,29078.44,15115.17,8338.4
1389506.997,1924.94,15855.12,37166.36,38855.03,26288.08,29140.43,15201.86,8331.16
1389506.999,2488.28,15857.08,37166.98,38830.95,26286.51,29192.26,15349.39,8337.55
1389507.001,3010.37,15858.94,37141.8,38783.65,26255.66,29213.53,15508.94,8312.8
1389507.003,3123.81,15872.53,37126.69,38762.29,26241.11,29237.08,15620.76,8296.63
1389507.005,2870.75,15906.43,37127.69,38779.88,26243.26,29236.03,15623.19,8292.77
1389507.007,2083.97,15896.23,37113.81,38789.18,26237.35,29150.78,15442.04,8288.0
1389507.009,1412.01,15864.76,37133.94,38835.72,26258.42,29102.85,15236.86,8322.43
1389507.011,1301.15,15859.22,37158.68,38880.54,26280.12,29095.32,15134.77,8350.04
1389507.013,1740.31,15858.94,37166.79,38879.45,26288.18,29110.29,15174.15,8360.53
1389507.015,2289.63,15858.94,37168.7,38858.32,26288.23,29162.55,15302.56,8361.15
1389507.017,2878.09,15875.87,37173.23,38841.92,26286.32,29224.92,15471.84,8352.04
1389507.019,3155.9,15898.04,37162.79,38813.5,26272.54,29254.54,15605.5,8337.93
1389507.021,3024.63,15904.0,37142.23,38796.57,26255.66,29232.6,15629.96,8320.67
1389507.023,2395.06,15914.54,37128.02,38808.45,26250.79,29153.88,15509.99,8312.13
1389507.025,1597.17,15875.82,37132.17,38840.97,26264.38,29078.77,15300.94,8329.68
1389507.027,1268.53,15853.03,37149.24,38870.15,26282.27,29049.69,15152.27,8352.19
