TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1389763.5534,3458.69,13915.92,35201.22,35285.48,25222.83,28865.87,13527.92,8483.22
1389763.5554,6414.7,14733.46,35153.25,35266.36,25090.27,29013.06,14311.46,8353.43
1389763.5574,8045.34,15487.91,35045.53,35175.57,24936.73,29069.86,14988.85,8200.84
1389763.5594,7536.79,15781.6,34941.25,35065.61,24845.65,29009.87,15211.49,8113.1
1389763.5614,4694.84,15432.79,34888.75,34983.73,24869.49,28831.87,14808.13,8138.94
1389763.5634,783.68,14473.58,34927.18,34975.53,25010.83,28625.92,13872.34,8276.23
1389763.5654,-1278.45,13571.31,35051.02,35078.39,25192.65,28560.45,13068.49,8447.93
1389763.5674,-316.38,13299.18,35183.34,35226.4,25299.08,28662.26,12881.23,8549.69
1389763.5694,2500.53,13711.5,35233.45,35310.18,25274.18,28847.46,13325.03,8527.47
1389763.5714,5463.98,14459.85,35201.32,35313.99,25162.51,29011.3,14054.49,8423.85
1389763.5734,7768.54,15298.99,35109.52,35251.14,25006.49,29110.29,14820.77,8275.7
1389763.5754,7945.11,15758.33,34991.7,35138.8,24883.94,29074.0,15201.28,8155.06
1389763.5774,5910.54,15635.73,34905.39,35029.61,24850.66,28915.84,15003.83,8122.3
1389763.5794,1990.7,14817.95,34895.61,34964.28,24953.51,28684.19,14191.82,8216.81
1389763.5814,-906.28,13809.92,34987.02,35028.18,25130.7,28548.05,13271.71,8382.7
1389763.5834,-1020.48,13268.47,35115.01,35169.65,25266.22,28587.87,12823.39,8511.21
1389763.5854,1486.59,13490.96,35202.17,35289.82,25283.29,28758.67,13096.48,8526.85
1389763.5874,4406.88,14143.47,35195.4,35309.99,25190.83,28918.94,13753.84,8438.02
1389763.5894,7171.35,14993.96,35121.45,35260.49,25032.81,29046.21,14557.98,8287.86
1389763.5914,8066.32,15619.9,35006.15,35143.19,24889.09,29066.47,15112.35,8153.15
1389763.5934,6882.19,15740.73,34921.32,35039.38,24836.59,28976.21,15159.75,8110.24
1389763.5954,3346.35,15150.12,34885.41,34959.65,24899.82,28757.62,14531.33,8173.9
1389763.5974,-195.74,14119.48,34946.83,34984.5,25064.04,28576.81,13548.47,8329.06
1389763.5994,-1356.17,13359.79,35068.23,35097.13,25223.45,28553.39,12878.32,8478.64
1389763.6014,498.96,13337.04,35176.9,35232.02,25285.39,28699.31,12930.82,8534.15
1389763.6034,3405.95,13887.93,35198.6,35283.28,25226.31,28872.45,13503.31,8473.73
1389763.6054,6382.75,14712.29,35149.01,35266.12,25090.75,29019.17,14295.91,8347.27
1389763.6074,8033.37,15482.38,35055.5,35189.54,24949.41,29084.83,14993.86,8217.1
1389763.6094,7556.34,15778.26,34953.07,35077.53,24858.53,29023.46,15219.79,8135.13
1389763.6114,4739.19,15435.7,34890.08,34978.3,24869.02,28850.37,14817.29,8143.95
1389763.6134,818.87,14474.06,34919.22,34961.75,25007.25,28648.95,13882.3,8270.26
1389763.6154,-1281.55,13569.98,35042.72,35064.61,25191.07,28582.05,13063.62,8425.48
1389763.6174,-351.48,13286.78,35179.52,35215.86,25305.27,28671.22,12870.12,8533.38
1389763.6194,2463.01,13705.16,35234.84,35306.6,25284.15,28856.57,13328.7,8523.13
