TimeStamp,P3,P4,F3,F4,FP1,I1,I2,FP2
1390104.666,2794.27,11194.95,32638.12,31381.56,23911.53,27033.28,11216.69,8658.22
1390104.668,2572.44,11212.73,32621.91,31370.93,23899.42,27017.88,11225.89,8648.83
1390104.67,1962.33,11153.46,32614.81,31369.02,23909.67,26979.64,11129.43,8661.32
1390104.672,1422.79,11048.56,32625.15,31382.18,23938.13,26956.04,10993.05,8683.68
1390104.674,1262.66,10977.75,32644.09,31407.69,23963.93,26939.44,10890.96,8706.24
1390104.676,1561.78,10977.65,32659.44,31419.95,23970.61,26926.95,10888.53,8715.34
1390104.678,2035.81,11028.86,32672.79,31424.1,23968.7,26969.05,10978.51,8712.91
1390104.68,2552.56,11116.17,32678.13,31421.57,23957.02,27016.64,11100.25,8700.09
1390104.682,2814.01,11190.23,32667.31,31398.97,23936.8,27035.91,11205.67,8675.43
1390104.684,2713.78,11223.22,32650.86,31385.52,23921.3,27030.76,11246.73,8661.22
1390104.6861,2197.17,11192.28,32637.46,31380.32,23919.16,26989.7,11176.21,8662.84
1390104.6881,1571.27,11085.65,32639.75,31387.48,23937.32,26948.74,11030.39,8678.63
1390104.6901,1262.81,10998.3,32657.58,31410.84,23964.55,26937.92,10911.85,8700.8
1390104.6921,1420.45,10959.25,32664.49,31422.14,23970.08,26942.88,10862.78,8703.19
1390104.6941,1864.1,10987.95,32668.79,31421.09,23963.12,26980.83,10926.63,8691.98
1390104.6961,2382.8,11067.3,32675.17,31420.43,23952.11,27028.56,11044.41,8681.35
1390104.6981,2761.84,11160.42,32665.78,31408.84,23928.41,27040.77,11156.7,8660.6
1390104.7001,2785.06,11210.16,32651.33,31390.91,23911.05,27047.97,11224.32,8649.54
1390104.7021,2424.72,11220.69,32643.47,31386.38,23910.24,27020.46,11209.2,8650.73
1390104.7041,1761.25,11127.28,32633.69,31382.04,23921.54,26970.82,11075.55,8660.7
1390104.7061,1318.74,11024.38,32647.66,31395.58,23951.2,26926.23,10933.69,8688.26
1390104.7081,1311.06,10971.02,32666.4,31413.65,23970.46,26917.7,10859.92,8709.57
1390104.7101,1710.56,10993.29,32681.66,31429.29,23976.47,26954.46,10901.74,8717.63
1390104.7121,2203.61,11055.09,32687.48,31431.34,23971.85,26993.71,11002.59,8712.05
1390104.7141,2679.92,11149.65,32681.04,31423.29,23951.72,27016.26,11124.14,8692.93
1390104.7161,2814.48,11209.92,32664.73,31404.88,23930.84,27020.79,11215.78,8677.77
1390104.7181,2607.97,11238.62,32652.29,31399.87,23922.06,27006.44,11224.75,8670.38
1390104.7201,1975.11,11164.0,32644.51,31390.1,23929.88,26963.24,11113.07,8673.96
1390104.7221,1430.65,11055.8,32647.8,31399.87,23949.91,26931.96,10972.55,8689.93
1390104.7241,1250.7,10973.69,32656.63,31413.61,23966.36,26919.75,10867.02,8705.76
1390104.7261,1568.22,10983.33,32676.8,31432.11,23979.0,26948.79,10879.95,8717.82
1390104.7281,2032.09,11035.59,32688.19,31438.88,23980.57,26991.28,10964.35,8722.59
1390104.7301,2554.42,11120.18,32672.55,31423.05,23949.29,27025.51,11083.18,8697.94
1390104.7321,2797.79,11186.51,32648.71,31397.73,23916.91,27047.59,11185.79,8667.85
1390104.7341,2721.69,11229.33,32634.41,31385.04,23905.61,27053.12,11234.76,8654.02
1390104.7361,2198.89,11194.42,32629.45,31383.76,23915.25,27011.45,11165.43,8659.98
1390104.7381,1585.91,11087.8,32628.68,31383.66,23929.55,26937.54,11010.93,8672.05
1390104.7401,1244.93,10990.1,32649.19,31405.5,23956.49,26921.32,10890.2,8700.47
